SA1_MAIN16,dist,duration,n_mesh_blocks
20701114925,3604.998731858082,6.166666666666667,3
20701114926,3709.8922950002147,7,4
20701114927,5390.814714929761,9.725,4
20701114928,5178.5933775585145,8.933333333333334,9
20701114929,4747.205183015982,8.6,3
20701114930,4521.254477888801,8.175,4
20701114931,4280.813149819448,7.733333333333333,6
20701114932,5082.59417549141,8.957142857142857,7
20701114933,4713.843341581263,8.600000000000001,2
20701114934,3423.00735661987,7.8375,8
20701114936,3581.401537015439,6.6,1
20701114937,3403.823213750694,7.65,4
20701114938,3497.653228900423,7.236363636363636,11
20701114939,3223.482721599632,6.2125,8
20701114940,3437.7811518195663,7.34,5
20701114941,3351.2191927074196,6.76,5
20701114942,3267.9236295528954,5.928571428571429,7
20701114943,3236.2318338327223,6.22,5
20701114944,2977.465579025752,5.771428571428571,7
20701114945,2746.0267112331967,5.4,4
20701114946,2689.4295185686124,4.9799999999999995,10
20701114947,4346.410947550972,9.44,5
20701114948,3878.594189186128,7.766666666666667,3
20701114949,4680.477457251709,9.55,4
20701114950,3008.331867050837,5.425,4
20701114951,3254.8052444448613,5.95,4
20701115001,3779.021793595557,7.666666666666667,3
20701115002,2152.2793531684583,6.05,8
20701115003,2025.1148322877266,6.06,5
20701115004,2940.6049651742856,7.414285714285715,7
20701115005,2608.4842279083005,7.15,4
20701115006,2244.4795848130893,6.6,7
20701115007,2282.179425239936,6.566666666666666,3
20701115008,3205.936708388034,8.685714285714285,7
20701115009,1771.3041906156902,6,4
20701115010,3161.21296041107,8.427272727272728,11
20701115011,1592.0185438256199,6.033333333333333,3
20701115012,3060.0894867847665,7.54,5
20701115013,2876.095721066423,6.314285714285714,7
20701115014,2922.1884812348067,6.933333333333334,3
20701115015,2916.5932068316065,5.683333333333334,12
20701115016,2059.698803493323,6.55,6
20701115017,2105.0627874343754,6.6,2
20701115018,2293.800699308287,6.783333333333333,6
20701115019,2625.68191831547,6.771428571428571,7
20701115020,2606.271610441422,7.675,4
20701115021,2921.98825314185,7.822222222222222,9
20701115022,2676.564713804522,7.785714285714286,7
20701115023,2398.200302746447,4.9399999999999995,5
20701115024,2116.003063697859,4.383333333333333,6
20701115025,2393.755450753735,5.8,4
20701115026,2120.897723324117,5.514285714285714,7
20701115028,3084.606049443251,8.725,4
20701115029,2937.9184041985595,8.3,5
20701115030,3496.128942383359,8.8,3
20701115031,3956.8513982309432,7.416666666666667,6
20701115032,3820.6401124956587,8.18,5
20701115033,3596.0726757580615,8.1,3
20701115034,3617.727888896353,8.5,5
20701115035,3322.2570198789485,8.6,3
20701115036,3321.841655998087,8.78,5
20701115037,2679.6808912227602,6.6,3
20701115038,2382.9490029355266,7.1,2
20701115039,4484.809413153178,7.75,2
20701115040,4134.2846792291,6.766666666666667,3
20701115041,4376.829636663904,7.25,6
20701115101,3261.4403774726325,6.322222222222222,9
20701115102,2861.7289811534797,6.36,10
20701115103,3051.363078003251,6.166666666666667,6
20701115104,2992.476333655574,5.8,10
20701115105,2680.3050989282356,5.4,6
20701115106,3591.380859124003,7.1923076923076925,13
20701115107,3364.1583572110035,7.183333333333334,6
20701115108,3593.929581700917,6.88,5
20701115109,3576.877270205741,7.083333333333333,6
20701115110,3862.5293833570067,7,4
20701115111,3493.1352135094558,6.925,4
20701115112,3506.78421015237,6.1000000000000005,3
20701115113,3255.874138121246,6.675,12
20701115114,4203.294259800979,7.944444444444444,9
20701115115,4463.614597103807,8.766666666666667,3
20701115116,4593.851650640283,8.9125,8
20701115117,4956.287146271013,9.58,5
20701115118,4125.088973038604,7.535714285714286,14
20701115119,4133.58402042829,8.01,10
20701115120,3906.385243713562,7.35,6
20701115121,3758.096249959484,7.0875,8
20701115122,3625.4449238001125,7.0200000000000005,10
20701115123,3911.2108263131904,7.344444444444444,9
20701115124,4773.1838164238425,9.2,3
20701115125,4498.90047600627,8.766666666666666,6
20701115126,4186.72465510574,8.05,8
20701115127,4349.444818417763,8.533333333333333,6
20701115128,4042.350195871184,7.681818181818182,11
20701115129,3892.6654287900933,7.36,5
20701115130,4053.7025500378404,7.85,4
20701115131,3799.113625008266,7.466666666666667,6
20701115132,4292.680781129045,7.7,4
20701115133,3737.6564446745797,6.771428571428571,7
20701115134,4146.226312045966,7.5285714285714285,7
20701115135,4393.68166545936,7.442857142857143,7
20701115136,3473.4788557293077,7.88,5
20701115137,3491.3840595588176,6.925,8
20701115138,3795.641384447581,7.775,4
20701115139,3620.6895127439193,6.7625,8
20701115140,4500.217250362732,8.15,6
20701115141,4644.691279692326,8.571428571428571,7
20701115142,4641.158230610409,8.05,6
20701115143,4987.986728498337,8.375,4
20701115144,4820.27529611921,8.042857142857143,7
20701115145,5083.235193052657,9.236363636363636,11
20701115146,5124.9703133785315,8.825,4
20701115147,4546.851736622493,8.4625,8
20701115201,4888.320822322872,9.225,8
20701115202,5041.707778591195,8.72,5
20701115203,4279.779626243516,7.433333333333334,9
20701115204,4584.806369568024,7.8,4
20701115205,4590.645519770779,7.566666666666666,6
20701115206,4759.75427870266,7.916666666666667,6
20701115207,4981.289807303962,9.316666666666666,6
20701115208,5221.1595026586565,10.025,4
20701115209,5385.632485430102,10,13
20701115210,5431.777174174814,8.866666666666667,6
20701115211,5561.730029817237,9.316666666666666,6
20701115212,5589.56648864993,9.875,8
20701115213,5681.282899151068,10.633333333333333,3
20701115214,5643.962526705879,9.366666666666667,6
20701115215,5660.7696691658975,10.461538461538462,13
20701115216,5666.8805473432485,10.9,5
20701115217,5498.332552167235,10.68,5
20701115218,5305.212854474195,8.96,5
20701115219,5387.506945288913,9.688888888888888,9
20701115220,5750.465340696191,10.7,6
20701115221,5468.47736552755,9.7,7
20701115222,5277.787403327909,9.377777777777778,9
20701115223,5020.842987642787,9.375,4
20701115224,4767.9831095293,9.1,9
20701115225,5215.27240257105,9.725,4
20701115226,4974.17799399655,9.38,5
20701115227,5242.745658880868,9.879999999999999,15
20701115228,4597.667775112413,8.65,4
20701115229,4439.1136350104225,7.96,5
20701115230,4790.9585540884345,8.65,6
20701115231,5046.708195145526,9.166666666666666,3
20701115301,3638.435461435466,5.636363636363637,11
20701115302,4178.179723794405,6.914285714285715,7
20701115303,4704.047879831198,7.883333333333333,6
20701115304,4048.8048545399975,6.114285714285714,7
20701115305,3662.9348767910496,6.15,6
20701115306,2538.461557738069,7.1,2
20701115307,3132.3566795987435,5.05,8
20701115308,3006.602839983601,5.683333333333334,6
20701115309,2692.261476367735,5.585714285714285,7
20701115310,3104.019071193555,5.56,5
20701115311,2009.8085907447055,4.04,5
20701115312,3889.418175057591,5.25,4
20701115313,3959.7031126426455,6.388888888888889,9
20701115314,4161.32254857832,6.64,5
20701115315,4379.039912789565,6.75,4
20701115316,3683.6274768548565,5.966666666666667,12
20701115317,3371.557300907144,5.55,10
20701115318,5032.258872604716,7.3,4
20701115319,5021.2412083869785,8.183333333333334,6
20701115320,2539.7054162405925,4.5,5
20701115321,5352.0520586227785,8.375,4
20701115322,5509.256946190565,8.816666666666666,6
20701115323,5549.016595839492,7.875,4
20701115324,5321.646637027871,7.9714285714285715,7
20701115325,5245.314478587725,8,6
20701115326,2407.267218543855,4.2625,8
20701115327,4855.116637996768,7.375,4
20701115328,4870.46326853878,7.816666666666666,6
20701115329,5189.638186570319,8.600000000000001,2
20701115330,5393.588772648468,8.057142857142857,7
20701115332,3920.540417628528,5.46,10
20701115333,2999.2798810831323,5.525,4
20701115334,4552.113076232947,7.055555555555555,9
20701115335,4237.803784317666,6.325,4
20701115336,4188.2165292525215,6.355555555555555,9
20701115337,4525.093448445973,7.3,3
20701115338,4555.743869590528,5.844444444444444,9
20701115339,4422.323115968494,6.375,4
20701115340,4096.204783868103,5.675,4
20701115341,3653.351794303173,5.233333333333333,6
20701115342,3634.362830013287,4.65,8
20701115343,3431.7148714813056,4.75,4
20701115344,3430.6211831491205,5.383333333333334,6
20701115345,3737.404901743087,6.1,5
20701115346,3010.1937479588587,4.8,6
20701115347,3029.0025485714723,4.78,5
20701115349,4714.235610396871,6.8428571428571425,7
20701115350,4732.199487207366,7.85,2
20701115351,4988.691692145575,7.95,10
20701115352,2965.4460920042675,5.4625,8
20701115353,5186.014783433579,7.68,5
20701115354,5178.559852019126,8.4,3
20701115355,1374.254718492596,3.488888888888889,9
20701115356,4739.594233550308,7.800000000000001,2
20701115357,3705.789731457205,5.05,2
20701115358,2597.7564830812125,4.166666666666667,3
20701115359,3307.1070688910777,5.785714285714286,7
20701115360,3308.4739341467453,5.266666666666667,6
20701115361,2350.3801535440007,3.833333333333333,3
20701115401,3729.243899652757,7.083333333333333,6
20701115402,4488.314769376156,7.516666666666667,6
20701115403,4121.456065396895,7.775,4
20701115404,4150.912086668855,7.0200000000000005,5
20701115406,4088.345427225948,5.133333333333334,3
20701115407,4279.109545815242,7.785714285714286,7
20701115408,4563.311746322934,6.9,3
20701115409,4498.65443909159,7.1375,8
20701115410,3987.5780481946385,6.3625,8
20701115411,4263.287525275462,6.46,10
20701115412,3409.4774324399746,6.4875,8
20701115413,3352.2004522566076,5.15,4
20701115414,4389.469497568309,10.8,2
20701115415,4129.054357944983,10.366666666666667,3
20701115416,4181.4705695928415,8.1,4
20701115417,4517.095600587298,8.0375,8
20701115418,3467.7815728367486,8.614285714285714,7
20701115501,2720.148240841784,5.32,5
20701115502,2193.9422705771626,4,4
20701115503,2640.3626634596058,4.9799999999999995,5
20701115504,2153.174595245187,3.75,6
20701115505,3026.5166825746123,5.24,5
20701115506,3256.829541160662,5.8,6
20701115507,3479.002298367182,6.025,4
20701115508,3760.34100540534,6.675,4
20701115509,3988.7098409021573,6.875,4
20701115510,4274.3015323258505,7.2,6
20701115511,4147.7391106401465,7.025,8
20701115512,3793.9159909362947,6.583333333333333,6
20701115513,3522.8015752087354,6.1,4
20701115514,2552.70897952999,5,4
20701115515,2596.7195921196176,4.933333333333334,6
20701115516,2818.20790378532,5.25,2
20701115517,3171.1528636912803,5.833333333333333,3
20701115518,3055.653541937443,5.716666666666667,6
20701115519,4510.016099151802,7.433333333333334,3
20701115520,4912.046880622742,8.5,4
20701115521,5162.986810916619,8.8,6
20701115522,4102.949176480894,7.0777777777777775,9
20701115523,2393.8421523325383,3.9499999999999997,6
20701115524,3288.251732509922,5.828571428571428,7
20701115525,2713.3220891497913,4.442857142857143,7
20701115526,3728.85587020745,7.2,9
20701115527,4248.706160259729,8.533333333333333,3
20701115528,4116.702422101335,7.925,4
20701115529,3715.0684412587007,6.625,4
20701115530,3364.0030605657257,6.233333333333333,6
20701115531,1721.6497820124773,2.78,5
20701115532,1887.6723072311224,3.0142857142857142,7
20701115533,2292.186591475431,4.0249999999999995,4
20701115534,2116.982191824171,3.3166666666666664,6
20701115535,2654.4139390975106,4.26,5
20701115536,2442.6473218413284,3.82,5
20701115537,2032.0433807671327,3.6999999999999997,5
20701115538,2321.6961825477547,4.35,4
20701115539,3017.0865169667004,5.34,5
20701115540,2298.4442944192183,4.875,4
20701115541,4692.4232123590145,8.15,4
20701115542,2917.331205560568,5.416666666666667,6
20701115543,3578.380034897318,5.8,2
20702115601,3544.141959041628,6.5,2
20702115602,3444.629097398636,6.477777777777778,9
20702115603,3257.8473155633887,5.542857142857143,7
20702115604,2961.190882798142,5.375,4
20702115605,1313.5207723633218,3.0875,8
20702115606,1233.5469034250175,3.7111111111111112,9
20702115607,2548.1888596060317,7.633333333333334,6
20702115608,1065.6248470192143,4.19,10
20702115609,1477.508790120447,3.2333333333333334,3
20702115610,1435.5970517005114,3.9,6
20702115611,1815.6337548919805,4.3,4
20702115612,2005.979441846395,4.3,1
20702115613,1741.120640376208,3.75,6
20702115614,2143.333013373457,5.6000000000000005,5
20702115615,2456.680599593386,5.285714285714286,7
20702115616,2684.5602500049,4.833333333333333,3
20702115617,2406.8905858939333,4.7,3
20702115618,1891.1423340826525,4.4,6
20702115619,2298.8761717720777,4.385714285714285,7
20702115620,2093.4916186507694,5.15,4
20702115621,2163.051039309638,5.85,6
20702115622,2660.1792149451785,4.72,5
20702115623,2468.6655518503485,5.525,4
20702115624,2861.4562239512306,5.55,4
20702115625,2977.0144255342825,6.671428571428572,7
20702115626,2670.9603565169946,5.7,4
20702115627,1765.9798630895043,4.55,4
20702115628,2111.6233695158207,4.35,4
20702115701,1975.1929482534072,4.875,4
20702115702,3827.7382330770993,6.566666666666666,3
20702115703,3758.362849528764,6.016666666666667,6
20702115704,3776.45022116057,7,3
20702115705,3619.679310276741,5.9399999999999995,5
20702115706,4016.5064240797506,6.3,5
20702115707,4112.9594251237395,6.5,7
20702115708,3365.7137599210314,5.285714285714286,7
20702115709,3736.362771293891,6.04,5
20702115710,4222.9195953407725,6.65,8
20702115711,3923.266689418503,6.5,2
20702115712,3521.1580804587707,5.881818181818182,11
20702115713,3292.8493535593666,5.183333333333334,6
20702115714,3727.228585704673,6.766666666666667,3
20702115715,4150.464771161238,6.266666666666667,6
20702115716,4518.330152908056,6.46,5
20702115717,4812.007509149886,7.15,4
20702115718,5138.1330703747435,7.45,4
20702115719,3181.7235733644748,5.5,2
20702115720,2990.46580102507,6.35,4
20702115721,3211.290055929309,6.425,4
20702115722,3487.98965298611,5.716666666666667,6
20702115723,3266.6486637186586,5.35,4
20702115724,2347.6696967788043,3.675,4
20702115725,4032.9271368997734,6.7,2
20702115726,4278.845607415368,6.74,5
20702115727,2612.3704572734346,4.18,5
20702115728,2218.5568673309317,4.3,5
20702115729,2318.3324247695255,5.557142857142857,7
20702115730,3736.226831814401,5.8875,8
20702115731,2904.7193994003524,5.9,6
20702115732,2696.3409567762774,5.2,6
20702115733,2698.4342625899944,6.8,8
20702115734,2398.7930316123097,5.5285714285714285,7
20702115735,2660.07584470119,5.566666666666666,6
20702115736,3017.0974349244057,4.290909090909091,11
20702115737,3221.5619539071554,5.54,5
20702115738,3475.600630551853,5.466666666666667,9
20702115739,3512.1879051865208,5.566666666666666,3
20702115740,3795.885782771239,6.733333333333333,3
20702115741,3601.037074040273,6,4
20702115742,2589.480639775591,5.166666666666666,6
20702115743,2975.7129293077924,4.688888888888889,9
20702115744,2808.2925832168285,3.7454545454545456,11
20702115745,3991.3209631388672,6.55,4
20702115746,2919.9642665920155,5.3,6
20702115901,5550.169819883616,9.133333333333333,6
20702115902,4841.729849479134,7.65,4
20702115903,6349.571765117542,11.5,2
20702115904,6143.231182043306,11.716666666666667,6
20702115905,4922.441452059288,8.966666666666667,6
20702115906,4399.851853551505,8.370000000000001,10
20702115907,5692.752988712729,11.1,4
20702115908,5682.2673872372325,10.533333333333333,3
20702115909,6038.624301427965,11.4,3
20702115910,5782.291445321259,10.9,6
20702115911,4113.44477762281,9.05,2
20702115912,3990.3215715651436,8.55,6
20702115913,4095.813215691025,7.866666666666667,3
20702115914,4111.077970689343,7.4,4
20702115915,5448.625913991911,10.4,4
20702115916,5211.052264102943,10.36,5
20702115917,5749.214884142081,10.733333333333334,3
20702115918,5427.005883018115,10.433333333333334,3
20702115919,4444.3925414719115,10.4,5
20702115920,4887.064286247886,8.6625,8
20702115921,4697.506000066539,8.8,4
20702115922,6025.04704691447,10.475,4
20702115923,4406.376940219396,7.7250000000000005,4
20702115924,5798.037244245803,10.12,5
20702115925,3232.416991808432,11.2,1
20702115926,6297.367836249132,10.700000000000001,4
20702115927,5055.012982074247,9.166666666666668,3
20702115928,5324.816721690933,10.024999999999999,4
20702115929,6583.111788722795,10.733333333333334,3
20702115930,6427.760621426197,10.925,4
20702115931,6174.776114968734,11.25,4
20702115932,5310.356294638643,12.8,1
20702115933,4548.677244867199,7.928571428571429,7
20702115934,4965.0162014413745,8.333333333333332,6
20702115935,4136.861386765333,8.333333333333334,3
20702115936,3953.265517127089,7.433333333333334,3
20702115937,5359.748842662686,9.1,1
20702115938,5405.250253885744,9.1,5
20702115939,6174.4028767407235,10.75,2
20702115940,5821.294670951661,10.15,2
20702115941,5187.527241287533,7.72,5
20702115942,5145.692621500139,8.433333333333334,3
20702115943,5410.718856678102,8.45,4
20702115944,5856.510089473957,9.68,5
20702116001,3789.5943943072093,6.666666666666667,3
20702116002,4025.4916902261225,6.62,5
20702116003,4132.688149911102,7.533333333333333,3
20702116004,4187.5917251008605,8.1,4
20702116005,4201.02636708868,7.6,2
20702116006,3710.85143468194,7.08,5
20702116007,3362.843969438977,6.5,5
20702116008,4209.572077663742,5.95,4
20702116009,4348.900552506548,6.75,4
20702116010,4306.734069607566,6.216666666666667,6
20702116011,3374.222880719671,6.25,6
20702116012,3062.2994492544585,5.35,4
20702116013,4120.6940466855485,7.15,6
20702116014,5096.673711449188,8.516666666666667,6
20702116015,4668.488628721999,8,4
20702116016,4630.921832246408,8.25,4
20702116017,4416.210115332096,6.9,5
20702116018,4673.9666291027825,8.42,5
20702116019,4123.11769520499,8.266666666666667,12
20702116020,4547.207471138423,7.8,3
20702116021,4870.385221679018,7.7,4
20702116022,4623.39246644114,7.1,4
20702116023,3763.5727456475665,6.485714285714286,7
20702116024,3742.021277539659,7,4
20702116025,3201.994067468509,6.1,6
20702116026,2392.528557267466,5.15,4
20702116027,2524.459058302732,5.675,4
20702116028,2818.118370462353,5.116666666666666,6
20702116029,3263.0356849018485,5.925,4
20702116030,3543.100624739013,6.1,4
20702116031,2937.76462916023,6.166666666666667,3
20702116032,2904.039793725554,5.725,4
20702116033,4616.372876813533,7.5,2
20702142401,6605.65241114492,10.833333333333334,3
20702142402,6678.386215653868,12.166666666666666,6
20702142403,5100.70366523563,8.5,5
20702142404,5254.94049630683,9.311111111111112,9
20702142405,5780.693721643258,9.566666666666666,3
20702142406,5649.229400296256,9.975,4
20702142407,6897.781510748464,12.3,2
20702142408,6493.399117362442,11.357142857142858,7
20702142409,6465.61511397517,12.55,4
20702142410,6377.320991412899,11.983333333333334,6
20702142411,6079.459538708522,11.649999999999999,2
20702142412,6078.903565538063,11.379999999999999,5
20702142413,6666.471196310756,11.6875,8
20702142414,4982.639246080759,8.85,4
20702142415,6199.728440233374,11.5,6
20702142416,5633.56442208598,9.836363636363636,11
20702142417,6818.131086857139,11.66,5
20702142418,6791.743814473792,12.925,4
20702142419,5737.441032828567,10.7,3
20702142420,6242.7837083493905,10.379999999999999,5
20702142421,6847.022418923271,11.483333333333334,6
20702142422,6556.4481977960495,11.833333333333334,3
20702142423,4883.897548581588,8.275,4
20702142424,5221.646337307017,8.8,3
20702142425,6008.784811231447,10.68,5
20702142426,6180.71995975541,11.016666666666666,6
20702142427,5991.24721813675,10.7,1
20702142428,6806.954477006843,12.533333333333333,3
20702142429,4737.309309566461,7.625,4
20702142430,6952.105845083717,12.6,2
20702142431,6960.720855778841,12.82,5
20702142432,5319.590766382307,9.383333333333333,6
20702142433,5470.831875223369,9.933333333333334,3
20702142434,6382.4935552187235,11.933333333333334,3
20702142501,4162.400024628227,7.116666666666667,6
20702142502,3919.615135044615,6.4375,8
20702142503,4999.698921789014,8.466666666666667,9
20702142504,4032.120945875785,8.1,5
20702142505,3797.9193890010642,6.6,12
20702142506,3315.4362482463325,6.566666666666666,3
20702142507,4149.432130190198,6.9,3
20702142508,3937.2292682522507,7.425000000000001,4
20702142509,5251.858726049435,9,3
20702142510,4767.363079296364,8.625,8
20702142511,5035.061865310714,8.780000000000001,5
20702142512,4304.7464276183255,8.25,6
20702142513,3737.675592718485,7.65,6
20702142514,5009.696587764439,8.357142857142858,7
20702142515,3664.9048469137097,7.8,4
20702142516,3610.5354386220342,8.4,4
20702142517,3506.847993119657,6.800000000000001,4
20702142518,4421.7152725177,7.625,4
20702142519,4688.049399464322,7.933333333333334,6
20702142520,4127.3897122149065,7.75,4
20702142521,4206.401536452338,7.08,5
20702142522,4488.341550055514,7.76,5
20702142523,4522.556612734217,7.92,5
20702142524,3799.5532366333337,8.525,4
20702142525,4330.086268787057,7.9714285714285715,7
20702142526,4565.02946040986,7.85,4
20702142527,4381.605750293572,7.233333333333333,3
20702142528,4379.507460017133,7.96,5
20702142529,3163.9976115718105,8.375,4
20702142530,4710.794744410114,8.866666666666667,6
20702142531,4719.947657861443,8.6,4
20702142532,4281.366598178207,7.4,4
20702142533,3350.8870333029863,7.675,4
20702142534,4777.272326316618,8.275,4
20702142535,3033.785260633444,6.766666666666667,3
20703116101,2212.7026102752975,5.633333333333334,3
20703116102,2405.236680483799,6.02,5
20703116103,2658.925229716382,7.066666666666666,3
20703116104,2997.0100568939147,7.716666666666667,6
20703116105,3046.8138484213414,6.666666666666667,12
20703116106,2705.8887603719977,6.775,4
20703116107,3468.090237631115,7.5249999999999995,4
20703116108,3238.3152600512767,7.6,3
20703116109,3430.933389498387,6.98,5
20703116110,3134.619847060206,6.6,3
20703116111,4236.279720188984,8.271428571428572,7
20703116112,4025.414962385577,7.35,8
20703116113,4375.604915786944,8.2,1
20703116114,3585.5311104324796,6.8,4
20703116115,3821.192510315648,7.45,4
20703116116,4116.312696076711,8.042857142857143,7
20703116117,2157.081988177156,4.977777777777778,9
20703116118,1775.030279414285,3.585714285714286,7
20703116119,2039.4612439708956,4.875,4
20703116120,2569.49797011159,5.44,10
20703116121,2602.095289092495,4.525,8
20703116122,2784.8238243893916,5.733333333333333,3
20703116123,3409.6018512316796,6.35,12
20703116124,3006.06528949681,5.925,4
20703116125,2988.590719289414,5.916666666666666,6
20703116126,3747.3474242318352,7.06,5
20703116127,4003.875833407669,7.62,5
20703116128,3543.300204848638,6.833333333333333,6
20703116129,3800.761167898862,7.319999999999999,5
20703116130,3301.895442024488,6.45,8
20703116131,3382.5066034369806,7,8
20703116132,2135.0363370581117,5.25,6
20703116133,1975.2035154133866,4.366666666666666,3
20703116134,2560.3626153731757,6.175,4
20703116135,2009.2059235516272,4.1875,8
20703116136,2501.6708010130824,5.08,10
20703116137,1891.7261233423374,4.083333333333333,6
20703116138,2636.1219353726,5.223529411764706,17
20703116139,2990.7246886404328,5.66,10
20703116140,3274.9624431632815,6.42,5
20703116141,1381.8753814276938,2.95,6
20703116142,1678.277682925664,3.742857142857143,7
20703116143,2163.765663821828,4.1875,8
20703116144,3289.8415790497365,6.5375,8
20703116145,2551.722594192497,5.966666666666667,3
20703116201,1406.9916741747143,2.675,4
20703116202,1672.385152953251,3.3,3
20703116203,1872.5641321579005,4.36,5
20703116204,2186.8473791238966,4.4,5
20703116205,2376.9928634951593,4.233333333333333,3
20703116206,2143.1215567014715,4.65,6
20703116207,3256.226074160362,6.766666666666667,3
20703116208,3234.9746461344093,5.28,5
20703116209,3346.060965255812,5.85,4
20703116210,3436.1623359820533,6.616666666666666,6
20703116211,2974.4669617545073,5.66,5
20703116212,2330.080090211069,5.366666666666666,3
20703116213,2522.3773824693626,5.96,5
20703116214,2969.947768794164,6.875,4
20703116215,1812.146512622238,4.116666666666666,6
20703116216,1515.752185425244,3.15,2
20703116217,1644.6936276972478,3.8,1
20703116218,1984.1972533905414,4.78,5
20703116219,2385.9326960931244,5.6454545454545455,11
20703116220,2581.290441103574,5.36,5
20703116221,2892.255701660617,4.871428571428571,7
20703116222,1919.7836272499692,3.6750000000000003,4
20703116223,2844.664152100829,6.375,4
20703116224,2586.3816533032214,4.266666666666667,3
20703116225,3127.5968647092313,6.22,5
20703116301,1277.8405870958088,3.46,5
20703116302,1682.2898508602534,3.92,5
20703116303,681.0516535423884,2.02,5
20703116304,815.7697623672019,1.9222222222222223,9
20703116305,419.8339657030615,0.92,5
20703116306,647.4412995271139,1.3714285714285714,7
20703116307,238.85582214690547,0.88,5
20703116308,910.3675493405561,2.1875,8
20703116309,206.05241583473182,0.5666666666666667,6
20703116310,578.4299399330476,1.5333333333333332,3
20703116311,1210.6253356247528,3.09375,16
20703116312,794.8268635979431,1.6625,8
20703116313,787.5285191740381,2.16,5
20703116314,1139.5355989311272,3,7
20703116315,1452.8463546512155,2.98,10
20703116316,1740.1587775681949,3.557142857142857,7
20703116318,958.5059157224662,2.8777777777777778,9
20703116319,1172.4457276399544,2.742857142857143,7
20703116320,848.3778506346512,2.15,4
20703116321,331.8119304230458,0.9400000000000001,5
20703116322,649.4381176864108,1.6666666666666667,3
20703116323,717.9104924131012,1.9000000000000001,5
20703116324,1050.899745914427,2.1142857142857143,7
20703116325,1378.4262499175502,2.4,4
20703116326,390.274654261429,1.1,7
20703116327,723.5968799517286,1.5,3
20703116328,1062.9746975467006,1.9,4
20703116329,630.8772250826884,1.7333333333333334,6
20703116330,994.0480417600875,2.8133333333333335,15
20703116331,1906.7101734024423,4.366666666666666,3
20703116332,1818.4560331254,4.575,4
20703116333,1667.036650206147,4.216666666666667,6
20703116334,677.4887490286737,2.414285714285714,7
20703116335,574.6447783327732,1.2666666666666666,12
20703116336,890.5811076757307,2.1857142857142855,7
20703116337,121.99804430445235,0.45,2
20703116338,762.2435439435172,1.9666666666666666,9
20703116339,1703.7664696286645,2.975,4
20703116340,433.60354366697277,1.275,4
20703116341,1454.579254750559,3.7,3
20703116342,394.5995632007422,1.8692307692307693,13
20703116343,528.8078996839804,1.4875,8
20703116344,243.77957138459834,1.0333333333333334,12
20703116401,951.2548977480558,1.96,5
20703116402,1421.7660211769457,3.4285714285714284,7
20703116403,1231.030055100123,2.2,5
20703116404,1714.1205678608878,3.6714285714285713,7
20703116405,1746.9435716844941,3.4,6
20703116406,2027.8439393491326,4.475,4
20703116407,1992.2833661458026,4.633333333333334,3
20703116408,264.8330362525642,1.3,4
20703116409,382.04021367613575,1.542857142857143,7
20703116410,606.0526640710574,2.36,5
20703116411,877.1929914637032,1.92,5
20703116412,997.1762780169794,2.7,6
20703116413,1411.1540923042196,2.966666666666667,9
20703116414,1739.0072157390516,3.4,10
20703116415,890.4655499221092,2.85,8
20703116416,954.7730746054627,3.1,7
20703116417,1090.495808149763,3.3,7
20703116418,1884.6234880657298,5.266666666666667,3
20703116419,1665.8429145255634,4.675,4
20703116420,1644.0123915048753,4.783333333333333,6
20703116421,1466.487633560041,4.233333333333333,6
20703116422,1478.391663054715,4.066666666666666,3
20703116423,2062.578009579811,5.675,4
20703116424,1981.8148351322288,4.95,4
20703116425,2443.201025304142,5.78,5
20703116426,633.6580707742032,1.7571428571428571,7
20703116427,1235.674727379622,3.32,5
20703116428,892.1592506253942,2.325,4
20703116429,2069.7474315680192,4.985714285714286,7
20703116430,1761.3858932847443,4.0600000000000005,5
20703116431,1352.3112234935493,3.8111111111111113,9
20703116432,1587.5292679736035,4.6,2
20703116433,2339.8145942063593,5.216666666666667,6
20703116434,1298.5256513007016,2.1999999999999997,3
20703116435,560.5314047440442,1.98,5
20703116436,1328.4495971105223,3.0285714285714285,7
20703116437,2231.081823159243,5.699999999999999,2
20703116501,2230.3134927271612,4.84,5
20703116502,2111.3063900536213,4.18,5
20703116503,2391.861811288449,4.7299999999999995,10
20703116504,2010.0723062450043,3.2,3
20703116505,1825.935995408822,3.12,5
20703116506,2625.634659184496,5.05,4
20703116507,3158.807525559876,5.6000000000000005,5
20703116508,3131.4993475657625,6.118181818181818,11
20703116509,2961.232760579844,5.754545454545455,11
20703116510,2967.7886324672804,5.5,4
20703116511,2664.5591604165797,5.033333333333333,3
20703116512,2739.296465562064,4.6,5
20703116513,2776.5342099410627,4.3999999999999995,6
20703116514,3125.1184957867795,6.14,5
20703116515,3021.613594506121,5.3,4
20703116516,3014.040465898277,5.775,4
20703116517,3150.7741947140635,5.95,8
20703116518,2719.062232954956,5.575,4
20703116520,2289.2920966950715,4.36,5
20703116521,2445.4053148767853,6.1,3
20703116522,2673.6852975166053,5.766666666666667,3
20703116523,2796.349431147981,4.8875,8
20703116524,2562.4847659601955,5.275,4
20703116525,2033.9007697504976,5.3,1
20703116526,2303.4355446188492,4.02,5
20703116527,3043.929879540976,4.88,5
20703116528,2065.0375799286694,4,2
20703116529,2283.3446523462176,4.875,4
20703116601,3134.235005246124,6.183333333333334,6
20703116602,3303.0598604286783,6.36,5
