SA2_MAIN16,dist,duration,n_mesh_blocks
207031163,885.6430611511717,2.2149825783972124,287
207031164,1360.9733431613959,3.4155,200
207031165,2701.2746561908557,5.117142857142857,140
207031166,3184.5574210659966,6.0359649122807015,114
207031167,1331.212569920041,2.8405172413793105,116
208011168,6991.708335929461,12.097041420118343,169
208011169,4261.19189529442,7.075153374233129,326
208011170,2541.1114616012646,4.750568181818182,176
208011171,3899.0909674778773,7.381456953642384,151
208011172,3148.476850227915,6.101408450704225,213
208011173,5174.098471595607,8.544206008583691,233
208021174,982.2072359588982,2.1717857142857144,280
208021176,2656.041079850583,5.003139013452915,223
208021177,3385.169977053504,5.621176470588235,255
208021178,3588.9233938474786,6.52196261682243,214
208021179,4125.794263828984,6.917610062893082,159
208021180,2441.7725628211883,4.331868131868132,91
208021181,2174.6883918364656,4.271171171171171,111
208021182,2432.781315190637,4.004069767441861,172
208021426,2471.0063559948594,4.7756410256410255,156
208021427,2232.2836105955726,4.528057553956835,139
208031183,3857.1018452866138,8.426666666666666,90
208031184,3694.475177919698,7.7441176470588236,34
208031185,5343.270141405623,10.754589371980677,207
208031186,6785.629852457532,12.914166666666667,240
208031187,5460.064444847465,10.026153846153846,65
208031188,5094.881018746138,8.50326797385621,306
208031189,5763.056673891274,11.496517412935324,201
208031190,6970.605364908009,10.53681592039801,201
208031191,3247.6638870199845,6.0577922077922075,154
208031192,5613.464622977377,9.75,2
208031193,6048.689495137926,10.145484949832776,299
208041194,3700.1638261380426,6.6219435736677115,319
208041195,1969.9955286378854,3.88006993006993,286
209011196,3930.4535670480586,7.014423076923077,104
209011197,1620.1402962561162,7.2752032520325205,246
209011198,1425.4720562415855,2.9246231155778895,199
209011199,1254.4460650628637,3.162189054726368,201
209011200,1907.2677669361155,3.948809523809524,168
209011201,1288.5773161178533,2.953125,96
209011202,1116.7842337767568,3.3740196078431373,204
209011203,2844.6630212781533,6.332407407407407,216
209011204,2866.8796267898233,6.553846153846154,104
209021205,3435.803733022432,8.653684210526317,95
209021207,2554.1650548496145,5.769117647058824,340
209021208,2573.208972580886,8.967326732673268,303
209021428,1748.5791128575966,4.196515679442509,287
209021429,3452.8058733715025,6.82751677852349,149
209031209,3380.289819378082,8.523664122137404,262
209031210,9289.348775557422,18.351219512195122,41
209031211,20658.342881161323,31.987272727272728,55
209031212,14127.624900151577,27.195833333333333,72
209031213,2216.649677502121,9.449180327868852,122
209031214,7524.110487932792,17.17058823529412,85
209031215,4577.339731484292,12.291333333333334,150
209041216,3203.3217750878202,6.9681159420289855,69
209041217,3915.2901090500213,7.646590909090909,88
209041219,1280.8722269961604,3.405179282868526,251
209041220,3001.463353217895,6.248913043478261,184
209041221,2651.379448393667,5.74923076923077,130
209041223,1598.5378582512892,4.392086330935252,278
209041224,3457.6515976896485,6.863243243243243,185
209041225,11464.379274753694,16.00583333333333,120
209041430,3923.4168018165965,8.186473429951691,207
209041431,2673.018551987851,6.132539682539683,126
209041432,1191.3607058524235,3.621374045801527,131
209041433,2691.9923223025803,6.260683760683761,117
209041434,1498.3313944998843,3.9543352601156068,173
209041435,2237.5402176383204,6.571052631578947,114
209041436,3815.723276246429,8.415748031496063,127
209041437,4277.938347692954,9.143333333333333,90
210011226,943.679677199988,3.568,125
210011227,860.4529246570975,3.3000000000000003,3
210011228,1567.9785376314244,4.416778523489933,149
210011229,2283.850147222242,6.40483870967742,310
210011230,949.0751187927559,3.352222222222222,90
210011231,1331.0297887583863,3.6411290322580645,124
